CATEGORY,ARTICLE,DESCRIPTION,DATE,SALES,YEAR,MONTH,QUARTER,MONTH_NAME,IS_HOLIDAY_SEASON
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2019-08-01,0.0,2019,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2019-08-01,0.0,2019,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2019-09-01,0.0,2019,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2019-09-01,0.0,2019,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2019-10-01,0.0,2019,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2019-10-01,0.0,2019,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2019-11-01,0.0,2019,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2019-11-01,0.0,2019,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2019-12-01,0.0,2019,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2019-12-01,0.0,2019,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-01-01,0.0,2020,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-01-01,0.0,2020,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-02-01,0.0,2020,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-02-01,0.0,2020,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-03-01,0.0,2020,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-03-01,0.0,2020,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-04-01,0.0,2020,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-04-01,0.0,2020,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-05-01,0.0,2020,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-05-01,0.0,2020,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-06-01,0.0,2020,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-06-01,0.0,2020,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-07-01,0.0,2020,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-07-01,0.0,2020,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-08-01,0.0,2020,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-08-01,0.0,2020,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-09-01,0.0,2020,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-09-01,0.0,2020,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-10-01,0.0,2020,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-10-01,0.0,2020,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-11-01,0.0,2020,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-11-01,0.0,2020,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2020-12-01,0.0,2020,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2020-12-01,0.0,2020,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-01-01,0.0,2021,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-01-01,0.0,2021,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-02-01,0.0,2021,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-02-01,0.0,2021,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-03-01,0.0,2021,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-03-01,0.0,2021,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-04-01,0.0,2021,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-04-01,0.0,2021,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-05-01,0.0,2021,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-05-01,0.0,2021,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-06-01,0.0,2021,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-06-01,0.0,2021,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-07-01,0.0,2021,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-07-01,0.0,2021,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-08-01,0.0,2021,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-08-01,0.0,2021,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-09-01,0.0,2021,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-09-01,0.0,2021,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-10-01,0.0,2021,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-10-01,0.0,2021,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-11-01,0.0,2021,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-11-01,0.0,2021,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2021-12-01,0.0,2021,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2021-12-01,0.0,2021,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-01-01,0.0,2022,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-01-01,0.0,2022,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-02-01,0.0,2022,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-02-01,0.0,2022,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-03-01,0.0,2022,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-03-01,0.0,2022,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-04-01,0.0,2022,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-04-01,0.0,2022,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-05-01,0.0,2022,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-05-01,0.0,2022,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-06-01,0.0,2022,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-06-01,0.0,2022,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-07-01,0.0,2022,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-07-01,0.0,2022,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-08-01,0.0,2022,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-08-01,0.0,2022,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-09-01,0.0,2022,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-09-01,0.0,2022,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-10-01,0.0,2022,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-10-01,0.0,2022,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-11-01,0.0,2022,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-11-01,0.0,2022,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2022-12-01,0.0,2022,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2022-12-01,0.0,2022,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-01-01,0.0,2023,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-01-01,0.0,2023,1,1,January,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-02-01,0.0,2023,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-02-01,0.0,2023,2,1,February,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-03-01,0.0,2023,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-03-01,0.0,2023,3,1,March,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-04-01,0.0,2023,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-04-01,0.0,2023,4,2,April,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-05-01,1.0,2023,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-05-01,0.0,2023,5,2,May,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-06-01,0.0,2023,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-06-01,0.0,2023,6,2,June,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-07-01,0.0,2023,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-07-01,0.0,2023,7,3,July,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-08-01,0.0,2023,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-08-01,0.0,2023,8,3,August,0
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-09-01,0.0,2023,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-09-01,0.0,2023,9,3,September,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-10-01,0.0,2023,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-10-01,0.0,2023,10,4,October,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-11-01,0.0,2023,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-11-01,0.0,2023,11,4,November,1
MOTORPOOL,OIL FILTER ,OIL FILTER (SAKURA) C-1712,2023-12-01,32.0,2023,12,4,December,1
MOTORPOOL,OIL FILTER ,OIL FILTER (DAIWA) DC-518/526,2023-12-01,34.0,2023,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-01-01,4.0,2018,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-02-01,1.0,2018,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-03-01,0.0,2018,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-04-01,5.0,2018,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-05-01,2.0,2018,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-06-01,3.0,2018,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-07-01,2.0,2018,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-08-01,3.0,2018,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-09-01,5.0,2018,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-10-01,4.0,2018,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-11-01,2.0,2018,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2018-12-01,2.0,2018,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-01-01,5.0,2019,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-02-01,5.0,2019,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-03-01,5.0,2019,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-04-01,0.0,2019,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-05-01,3.0,2019,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-06-01,0.0,2019,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-07-01,1.0,2019,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-08-01,6.0,2019,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-09-01,1.0,2019,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-10-01,5.0,2019,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-11-01,3.0,2019,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2019-12-01,0.0,2019,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-01-01,6.0,2020,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-02-01,8.0,2020,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-03-01,25.0,2020,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-04-01,0.0,2020,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-05-01,0.0,2020,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-06-01,0.0,2020,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-07-01,0.0,2020,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-08-01,0.0,2020,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-09-01,0.0,2020,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-10-01,0.0,2020,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-11-01,0.0,2020,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2020-12-01,0.0,2020,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-01-01,58.0,2021,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-02-01,0.0,2021,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-03-01,0.0,2021,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-04-01,0.0,2021,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-05-01,0.0,2021,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-06-01,0.0,2021,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-07-01,0.0,2021,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-08-01,0.0,2021,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-09-01,0.0,2021,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-10-01,0.0,2021,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-11-01,0.0,2021,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2021-12-01,0.0,2021,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-01-01,2.0,2022,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-02-01,0.0,2022,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-03-01,2.0,2022,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-04-01,0.0,2022,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-05-01,4.0,2022,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-06-01,2.0,2022,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-07-01,0.0,2022,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-08-01,0.0,2022,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-09-01,1.0,2022,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-10-01,0.0,2022,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-11-01,2.0,2022,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2022-12-01,0.0,2022,12,4,December,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-01-01,46.0,2023,1,1,January,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-02-01,78.0,2023,2,1,February,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-03-01,4.0,2023,3,1,March,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-04-01,12.0,2023,4,2,April,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-05-01,6.0,2023,5,2,May,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-06-01,37.0,2023,6,2,June,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-07-01,0.0,2023,7,3,July,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-08-01,0.0,2023,8,3,August,0
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-09-01,0.0,2023,9,3,September,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-10-01,0.0,2023,10,4,October,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-11-01,0.0,2023,11,4,November,1
OFFICE,ALCOHOL,ALCOHOL ISOPROPYL 70% 500ml,2023-12-01,0.0,2023,12,4,December,1
OFFICE,BOND PAPER,A4  COPY PAPER,2018-01-01,34.0,2018,1,1,January,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-01-01,0.0,2018,1,1,January,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-02-01,9.0,2018,2,1,February,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-02-01,0.0,2018,2,1,February,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-03-01,19.0,2018,3,1,March,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-03-01,0.0,2018,3,1,March,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-04-01,20.0,2018,4,2,April,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-04-01,0.0,2018,4,2,April,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-05-01,24.0,2018,5,2,May,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-05-01,0.0,2018,5,2,May,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-06-01,15.0,2018,6,2,June,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-06-01,2.0,2018,6,2,June,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-07-01,23.0,2018,7,3,July,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-07-01,0.0,2018,7,3,July,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-08-01,20.0,2018,8,3,August,0
OFFICE,BOND PAPER,A3  COPY PAPER,2018-08-01,10.0,2018,8,3,August,0
OFFICE,BOND PAPER,A4  COPY PAPER,2018-09-01,23.0,2018,9,3,September,1
OFFICE,BOND PAPER,A3  COPY PAPER,2018-09-01,0.0,2018,9,3,September,1
OFFICE,BOND PAPER,A4  COPY PAPER,2018-10-01,24.0,2018,10,4,October,1
OFFICE,BOND PAPER,A3  COPY PAPER,2018-10-01,0.0,2018,10,4,October,1
OFFICE,BOND PAPER,A4  COPY PAPER,2018-11-01,21.0,2018,11,4,November,1
OFFICE,BOND PAPER,A3  COPY PAPER,2018-11-01,0.0,2018,11,4,November,1
OFFICE,BOND PAPER,A4  COPY PAPER,2018-12-01,23.0,2018,12,4,December,1
OFFICE,BOND PAPER,A3  COPY PAPER,2018-12-01,0.0,2018,12,4,December,1
OFFICE,BOND PAPER,A4  COPY PAPER,2019-01-01,33.0,2019,1,1,January,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-01-01,0.0,2019,1,1,January,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-02-01,34.0,2019,2,1,February,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-02-01,0.0,2019,2,1,February,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-03-01,35.0,2019,3,1,March,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-03-01,0.0,2019,3,1,March,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-04-01,19.0,2019,4,2,April,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-04-01,0.0,2019,4,2,April,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-05-01,22.0,2019,5,2,May,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-05-01,0.0,2019,5,2,May,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-06-01,22.0,2019,6,2,June,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-06-01,0.0,2019,6,2,June,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-07-01,37.0,2019,7,3,July,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-07-01,0.0,2019,7,3,July,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-08-01,29.0,2019,8,3,August,0
OFFICE,BOND PAPER,A3  COPY PAPER,2019-08-01,0.0,2019,8,3,August,0
OFFICE,BOND PAPER,A4  COPY PAPER,2019-09-01,33.0,2019,9,3,September,1
OFFICE,BOND PAPER,A3  COPY PAPER,2019-09-01,0.0,2019,9,3,September,1
OFFICE,BOND PAPER,A4  COPY PAPER,2019-10-01,42.0,2019,10,4,October,1
OFFICE,BOND PAPER,A3  COPY PAPER,2019-10-01,0.0,2019,10,4,October,1
OFFICE,BOND PAPER,A4  COPY PAPER,2019-11-01,19.0,2019,11,4,November,1
OFFICE,BOND PAPER,A3  COPY PAPER,2019-11-01,0.0,2019,11,4,November,1
OFFICE,BOND PAPER,A4  COPY PAPER,2019-12-01,0.0,2019,12,4,December,1
OFFICE,BOND PAPER,A3  COPY PAPER,2019-12-01,5.0,2019,12,4,December,1
OFFICE,BOND PAPER,A4  COPY PAPER,2020-01-01,42.0,2020,1,1,January,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-01-01,0.0,2020,1,1,January,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-02-01,24.0,2020,2,1,February,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-02-01,0.0,2020,2,1,February,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-03-01,18.0,2020,3,1,March,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-03-01,34.0,2020,3,1,March,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-04-01,1.0,2020,4,2,April,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-04-01,0.0,2020,4,2,April,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-05-01,1.0,2020,5,2,May,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-05-01,0.0,2020,5,2,May,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-06-01,20.0,2020,6,2,June,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-06-01,0.0,2020,6,2,June,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-07-01,19.0,2020,7,3,July,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-07-01,0.0,2020,7,3,July,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-08-01,14.0,2020,8,3,August,0
OFFICE,BOND PAPER,A3  COPY PAPER,2020-08-01,0.0,2020,8,3,August,0
OFFICE,BOND PAPER,A4  COPY PAPER,2020-09-01,21.0,2020,9,3,September,1
OFFICE,BOND PAPER,A3  COPY PAPER,2020-09-01,0.0,2020,9,3,September,1
OFFICE,BOND PAPER,A4  COPY PAPER,2020-10-01,29.0,2020,10,4,October,1
OFFICE,BOND PAPER,A3  COPY PAPER,2020-10-01,0.0,2020,10,4,October,1
OFFICE,BOND PAPER,A4  COPY PAPER,2020-11-01,29.0,2020,11,4,November,1
OFFICE,BOND PAPER,A3  COPY PAPER,2020-11-01,0.0,2020,11,4,November,1
